# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"symbol","datetime","price","orderbook","big_trades","vol_1m","vol_5m","quote_vol_1m","quote_vol_5m","ohlc_1m","ohlc_5m","best_bid","best_ask","trade_count_1m","trade_count_5m","instant_vol_05s","instant_vol_1s","instant_quote_vol_05s","instant_quote_vol_1s","orderbook_bids","orderbook_asks","ohlc_1m_o","ohlc_1m_h","ohlc_1m_l","ohlc_1m_c","ohlc_1m_v","ohlc_1m_trade_count","ohlc_1m_quote_vol","ohlc_5m_o","ohlc_5m_h","ohlc_5m_l","ohlc_5m_c","ohlc_5m_v","ohlc_5m_trade_count","ohlc_5m_quote_vol"
"LA/USDT","2025-06-05 05:43:11.545",1.34334,"[[1.34622,103.9],[1.34647,11.8],[1.34781,40],[1.34998,94.2],[1.34999,74.3],[1.35,754.1],[1.35227,308.4],[1.3529,74.3],[1.35333,620.3],[1.35691,74.3],[1.35799,14.4],[1.35857,307.4],[1.3608,60],[1.36081,1094.7],[1.36156,307.4],[1.36157,623.4],[1.36288,307.4],[1.36496,307.4],[1.36658,11],[1.36662,13.9]]","[[1.33926,277.8],[1.33922,74.3],[1.33921,307.4],[1.33653,13.5],[1.3365,74.3],[1.33649,307.4],[1.33528,307.4],[1.33413,307.4],[1.33363,74.3],[1.33155,72.4],[1.33154,307.4],[1.33147,74.3],[1.3304,307.4],[1.32987,620.3],[1.32939,307.4],[1.32938,74.3],[1.32834,307.4],[1.32732,74.3],[1.32631,307.4],[1.32617,14]]","2025-06-05T05:43:11.708Z",7160402,"LA/USDT",1749102191708,"[]",2448.6000000000004,2448.6000000000004,3258.9344990000004,3258.9344990000004,1.34334,1.34334,1.31876,1.31975,3258.9344990000004,18,2448.6000000000004,1.34334,1.34334,1.31876,1.31975,3258.9344990000004,18,2448.6000000000004,1.33926,1.34622,18,18,2448.6000000000004,2448.6000000000004,3258.9344990000004,3258.9344990000004,"[[1.33926,277.8],[1.33922,74.3],[1.33921,307.4],[1.33653,13.5],[1.3365,74.3],[1.33649,307.4],[1.33528,307.4],[1.33413,307.4],[1.33363,74.3],[1.33155,72.4],[1.33154,307.4],[1.33147,74.3],[1.3304,307.4],[1.32987,620.3],[1.32939,307.4],[1.32938,74.3],[1.32834,307.4],[1.32732,74.3],[1.32631,307.4],[1.32617,14]]","[[1.34622,103.9],[1.34647,11.8],[1.34781,40],[1.34998,94.2],[1.34999,74.3],[1.35,754.1],[1.35227,308.4],[1.3529,74.3],[1.35333,620.3],[1.35691,74.3],[1.35799,14.4],[1.35857,307.4],[1.3608,60],[1.36081,1094.7],[1.36156,307.4],[1.36157,623.4],[1.36288,307.4],[1.36496,307.4],[1.36658,11],[1.36662,13.9]]",1.31975,1.34334,1.31876,1.34334,2448.6000000000004,18,3258.9344990000004,1.31975,1.34334,1.31876,1.34334,2448.6000000000004,18,3258.9344990000004
"HUMA/USDT","2025-06-05 05:43:12.038",0.038035,"[[0.038042,260],[0.038047,260],[0.038064,260],[0.038067,12727],[0.038069,13220],[0.038077,260],[0.038086,260],[0.038089,13220],[0.038102,36173],[0.038109,13220],[0.038136,13220],[0.038137,45440],[0.038141,260],[0.038151,12727],[0.038156,21220],[0.038182,1616],[0.038229,12727],[0.038256,50491],[0.038273,3200],[0.038278,9523]]","[[0.038027,2581],[0.038005,13345],[0.037991,260],[0.037989,4860],[0.037986,2000],[0.037985,13220],[0.037984,260],[0.037981,12727],[0.03798,12816],[0.037974,50377],[0.037963,13220],[0.03796,260],[0.037955,45442],[0.037944,13480],[0.037931,5123],[0.037925,13220],[0.037905,13220],[0.037904,12727],[0.03788,13220],[0.037862,6400]]","2025-06-05T05:43:12.192Z",41160652,"HUMA/USDT",1749102192192,"[(0.038035,6501,1749102191927000)]",36029,36029,1369.935042,1369.935042,0.038035,0.038035,0.038017,0.038017,1369.935042,5,36029,0.038035,0.038035,0.038017,0.038017,1369.935042,5,36029,0.038027,0.038042,5,5,36029,36029,1369.935042,1369.935042,"[[0.038027,2581],[0.038005,13345],[0.037991,260],[0.037989,4860],[0.037986,2000],[0.037985,13220],[0.037984,260],[0.037981,12727],[0.03798,12816],[0.037974,50377],[0.037963,13220],[0.03796,260],[0.037955,45442],[0.037944,13480],[0.037931,5123],[0.037925,13220],[0.037905,13220],[0.037904,12727],[0.03788,13220],[0.037862,6400]]","[[0.038042,260],[0.038047,260],[0.038064,260],[0.038067,12727],[0.038069,13220],[0.038077,260],[0.038086,260],[0.038089,13220],[0.038102,36173],[0.038109,13220],[0.038136,13220],[0.038137,45440],[0.038141,260],[0.038151,12727],[0.038156,21220],[0.038182,1616],[0.038229,12727],[0.038256,50491],[0.038273,3200],[0.038278,9523]]",0.038017,0.038035,0.038017,0.038035,36029,5,1369.935042,0.038017,0.038035,0.038017,0.038035,36029,5,1369.935042
"LA/USDT","2025-06-05 05:43:12.516",1.34281,"[[1.34622,103.9],[1.34647,11.8],[1.34781,40],[1.34998,94.2],[1.34999,74.3],[1.35,754.1],[1.35227,308.4],[1.3529,74.3],[1.35474,620.3],[1.35691,74.3],[1.3574,307.4],[1.35799,14.4],[1.35913,307.4],[1.36013,60],[1.36014,307.4],[1.36081,1094.7],[1.36156,307.4],[1.36157,623.4],[1.36288,307.4],[1.36555,11]]","[[1.33889,277.9],[1.33888,223.2],[1.33882,74.3],[1.3375,307.4],[1.3365,74.3],[1.33649,307.4],[1.33528,307.4],[1.33413,307.4],[1.33363,74.3],[1.33155,72.4],[1.33154,307.4],[1.33147,74.3],[1.3304,307.4],[1.32987,620.3],[1.32939,307.4],[1.32938,74.3],[1.32834,307.4],[1.32732,74.3],[1.32681,44.7],[1.32631,307.4]]","2025-06-05T05:43:12.675Z",7160540,"LA/USDT",1749102192675,"[(1.34281,256.8,1749102191927000)]",2705.4000000000005,2705.4000000000005,3603.7681070000003,3603.7681070000003,1.34281,1.34334,1.31876,1.31975,3603.7681070000003,19,2705.4000000000005,1.34281,1.34334,1.31876,1.31975,3603.7681070000003,19,2705.4000000000005,1.33889,1.34622,19,19,2705.4000000000005,2705.4000000000005,3603.7681070000003,3603.7681070000003,"[[1.33889,277.9],[1.33888,223.2],[1.33882,74.3],[1.3375,307.4],[1.3365,74.3],[1.33649,307.4],[1.33528,307.4],[1.33413,307.4],[1.33363,74.3],[1.33155,72.4],[1.33154,307.4],[1.33147,74.3],[1.3304,307.4],[1.32987,620.3],[1.32939,307.4],[1.32938,74.3],[1.32834,307.4],[1.32732,74.3],[1.32681,44.7],[1.32631,307.4]]","[[1.34622,103.9],[1.34647,11.8],[1.34781,40],[1.34998,94.2],[1.34999,74.3],[1.35,754.1],[1.35227,308.4],[1.3529,74.3],[1.35474,620.3],[1.35691,74.3],[1.3574,307.4],[1.35799,14.4],[1.35913,307.4],[1.36013,60],[1.36014,307.4],[1.36081,1094.7],[1.36156,307.4],[1.36157,623.4],[1.36288,307.4],[1.36555,11]]",1.31975,1.34334,1.31876,1.34281,2705.4000000000005,19,3603.7681070000003,1.31975,1.34334,1.31876,1.34281,2705.4000000000005,19,3603.7681070000003
"LA/USDT","2025-06-05 05:43:13.265",1.34647,"[[1.34781,40],[1.34998,94.2],[1.35,754.1],[1.35223,104.7],[1.3529,74.3],[1.35474,620.3],[1.35614,311.3],[1.35691,74.3],[1.35799,14.4],[1.35911,60],[1.35912,74.3],[1.36081,1094.7],[1.36288,307.4],[1.36316,74.3],[1.36497,307.4],[1.36654,307.4],[1.36655,625],[1.36662,13.9],[1.36734,15.8],[1.36852,11]]","[[1.34474,307.4],[1.34359,222.5],[1.34358,276.7],[1.34347,307.4],[1.34324,74.3],[1.34172,13.5],[1.34171,307.4],[1.34084,74.3],[1.33923,307.4],[1.33882,74.3],[1.3375,307.4],[1.33724,620.3],[1.3365,74.3],[1.33649,307.4],[1.33529,72.4],[1.33528,307.4],[1.33413,307.4],[1.33363,74.3],[1.33154,307.4],[1.33147,74.3]]","2025-06-05T05:43:13.418Z",7160757,"LA/USDT",1749102193418,"[(1.34622,103.9,1749102192694000.2)]",2821.100000000001,2821.100000000001,3759.5287110000004,3759.5287110000004,1.34647,1.34647,1.31876,1.31975,3759.5287110000004,21,2821.100000000001,1.34647,1.34647,1.31876,1.31975,3759.5287110000004,21,2821.100000000001,1.34474,1.34781,21,21,2821.100000000001,2821.100000000001,3759.5287110000004,3759.5287110000004,"[[1.34474,307.4],[1.34359,222.5],[1.34358,276.7],[1.34347,307.4],[1.34324,74.3],[1.34172,13.5],[1.34171,307.4],[1.34084,74.3],[1.33923,307.4],[1.33882,74.3],[1.3375,307.4],[1.33724,620.3],[1.3365,74.3],[1.33649,307.4],[1.33529,72.4],[1.33528,307.4],[1.33413,307.4],[1.33363,74.3],[1.33154,307.4],[1.33147,74.3]]","[[1.34781,40],[1.34998,94.2],[1.35,754.1],[1.35223,104.7],[1.3529,74.3],[1.35474,620.3],[1.35614,311.3],[1.35691,74.3],[1.35799,14.4],[1.35911,60],[1.35912,74.3],[1.36081,1094.7],[1.36288,307.4],[1.36316,74.3],[1.36497,307.4],[1.36654,307.4],[1.36655,625],[1.36662,13.9],[1.36734,15.8],[1.36852,11]]",1.31975,1.34647,1.31876,1.34647,2821.100000000001,21,3759.5287110000004,1.31975,1.34647,1.31876,1.34647,2821.100000000001,21,3759.5287110000004
"LA/USDT","2025-06-05 05:43:14.001",1.33413,"[[1.33646,74.3],[1.33648,13.2],[1.33649,307.4],[1.33921,519.3],[1.33923,307.4],[1.34008,74.3],[1.34158,307.4],[1.34232,74.3],[1.34439,307.4],[1.34498,74.3],[1.34568,102.2],[1.34604,307.4],[1.34738,74.3],[1.34764,307.4],[1.34901,307.4],[1.34957,306.6],[1.34994,72.4],[1.34996,74.3],[1.35,754.1],[1.35044,307.4]]","[[1.32831,307.4],[1.32622,307.4],[1.32617,14],[1.32534,74.3],[1.32428,307.4],[1.32427,618.6],[1.32344,11.4],[1.32284,13.2],[1.32223,25.5],[1.32163,49.1],[1.32135,104.7],[1.3213,74.3],[1.32121,11021],[1.32102,94.7],[1.31949,59.8],[1.31934,15.8],[1.31727,35.4],[1.31726,74.3],[1.31683,307.6],[1.31564,11.8]]","2025-06-05T05:43:14.063Z",7161024,"LA/USDT",1749102194063,"[(1.34548,74.3,1749102193612000),(1.34474,233.1,1749102193612000),(1.34474,74.3,1749102193616000),(1.34364,148.2,1749102193616000),(1.34364,128.5,1749102193617999.8),(1.34363,158.8,1749102193617999.8),(1.3375,307.4,1749102193813000),(1.33724,620.3,1749102193813000),(1.33529,72.4,1749102193819000),(1.33528,307.4,1749102193822000.2),(1.33413,307.4,1749102193822000.2)]",5441.799999999999,5441.799999999999,7269.634919000001,7269.634919000001,1.33413,1.34781,1.31876,1.31975,7269.634919000001,37,5441.799999999999,1.33413,1.34781,1.31876,1.31975,7269.634919000001,37,5441.799999999999,1.32831,1.33646,37,37,5441.799999999999,5441.799999999999,7269.634919000001,7269.634919000001,"[[1.32831,307.4],[1.32622,307.4],[1.32617,14],[1.32534,74.3],[1.32428,307.4],[1.32427,618.6],[1.32344,11.4],[1.32284,13.2],[1.32223,25.5],[1.32163,49.1],[1.32135,104.7],[1.3213,74.3],[1.32121,11021],[1.32102,94.7],[1.31949,59.8],[1.31934,15.8],[1.31727,35.4],[1.31726,74.3],[1.31683,307.6],[1.31564,11.8]]","[[1.33646,74.3],[1.33648,13.2],[1.33649,307.4],[1.33921,519.3],[1.33923,307.4],[1.34008,74.3],[1.34158,307.4],[1.34232,74.3],[1.34439,307.4],[1.34498,74.3],[1.34568,102.2],[1.34604,307.4],[1.34738,74.3],[1.34764,307.4],[1.34901,307.4],[1.34957,306.6],[1.34994,72.4],[1.34996,74.3],[1.35,754.1],[1.35044,307.4]]",1.31975,1.34781,1.31876,1.33413,5441.799999999999,37,7269.634919000001,1.31975,1.34781,1.31876,1.33413,5441.799999999999,37,7269.634919000001
"LA/USDT","2025-06-05 05:43:14.748",1.32617,"[[1.32107,74.3],[1.32328,87.5],[1.3256,74.3],[1.32763,618.6],[1.32801,307.4],[1.32803,74.3],[1.32937,307.4],[1.33091,74.3],[1.33124,307.4],[1.33295,307.4],[1.3337,103.7],[1.33431,307.4],[1.33436,74.3],[1.33644,307.4],[1.33646,74.3],[1.33756,309],[1.33987,1091.7],[1.33993,60],[1.34008,74.3],[1.34525,10640.6]]","[[1.31934,15.8],[1.31564,11.8],[1.31216,307.4],[1.31187,74.3],[1.31108,13.9],[1.31079,307.4],[1.30979,307.4],[1.30926,74.3],[1.3088,618.6],[1.30772,307.4],[1.30687,103.4],[1.30565,307.4],[1.30526,74.3],[1.3045,315.7],[1.30417,11.6],[1.30353,13.4],[1.30305,74.3],[1.30289,25.9],[1.30225,49.8],[1.30161,96.1]]","2025-06-05T05:43:14.912Z",7161532,"LA/USDT",1749102194912,"[]",5481.999999999999,5481.999999999999,7322.729527000001,7322.729527000001,1.31564,1.34781,1.31564,1.31975,7322.729527000001,40,5481.999999999999,1.31564,1.34781,1.31564,1.31975,7322.729527000001,40,5481.999999999999,1.31934,1.32107,40,40,5481.999999999999,5481.999999999999,7322.729527000001,7322.729527000001,"[[1.31934,15.8],[1.31564,11.8],[1.31216,307.4],[1.31187,74.3],[1.31108,13.9],[1.31079,307.4],[1.30979,307.4],[1.30926,74.3],[1.3088,618.6],[1.30772,307.4],[1.30687,103.4],[1.30565,307.4],[1.30526,74.3],[1.3045,315.7],[1.30417,11.6],[1.30353,13.4],[1.30305,74.3],[1.30289,25.9],[1.30225,49.8],[1.30161,96.1]]","[[1.32107,74.3],[1.32328,87.5],[1.3256,74.3],[1.32763,618.6],[1.32801,307.4],[1.32803,74.3],[1.32937,307.4],[1.33091,74.3],[1.33124,307.4],[1.33295,307.4],[1.3337,103.7],[1.33431,307.4],[1.33436,74.3],[1.33644,307.4],[1.33646,74.3],[1.33756,309],[1.33987,1091.7],[1.33993,60],[1.34008,74.3],[1.34525,10640.6]]",1.31975,1.34781,1.31564,1.31564,5481.999999999999,40,7322.729527000001,1.31975,1.34781,1.31564,1.31564,5481.999999999999,40,7322.729527000001
"EDGEN/USDT","2025-06-05 05:43:14.748",0.01767,"[[0.01769,203.9],[0.01776,16745.3],[0.01777,27305.8],[0.01779,9351],[0.0178,267.4],[0.01783,32209.1],[0.01784,3984.4],[0.01785,1172.7],[0.01786,1350.2],[0.01788,8890.9],[0.01789,10092],[0.0179,681.5],[0.01791,31957.3],[0.01796,2630.8],[0.018,1006.1],[0.01801,1952.6],[0.01802,3767.1],[0.01803,7478.3],[0.01804,22040.5],[0.01806,75.2]]","[[0.01763,11031.2],[0.01762,403.9],[0.01761,4535.5],[0.0176,29872.9],[0.01758,5000],[0.01757,14.8],[0.01755,5000],[0.01754,69144],[0.01752,5000],[0.01751,95.4],[0.0175,33955.5],[0.01749,1148.3],[0.01748,77.5],[0.01747,12748.8],[0.01746,42439.8],[0.01745,27244.4],[0.01743,3688.6],[0.01742,42916.9],[0.01741,16493.5],[0.0174,4935.3]]","2025-06-05T05:43:15.156Z",6758756,"EDGEN/USDT",1749102195156,"[(0.01767,8326.4,1749102194550000.2)]",58151.7,58151.7,1028.785215,1028.785215,0.01767,0.0177,0.01767,0.0177,1028.785215,6,58151.7,0.01767,0.0177,0.01767,0.0177,1028.785215,6,58151.7,0.01763,0.01769,6,6,58151.7,58151.7,1028.785215,1028.785215,"[[0.01763,11031.2],[0.01762,403.9],[0.01761,4535.5],[0.0176,29872.9],[0.01758,5000],[0.01757,14.8],[0.01755,5000],[0.01754,69144],[0.01752,5000],[0.01751,95.4],[0.0175,33955.5],[0.01749,1148.3],[0.01748,77.5],[0.01747,12748.8],[0.01746,42439.8],[0.01745,27244.4],[0.01743,3688.6],[0.01742,42916.9],[0.01741,16493.5],[0.0174,4935.3]]","[[0.01769,203.9],[0.01776,16745.3],[0.01777,27305.8],[0.01779,9351],[0.0178,267.4],[0.01783,32209.1],[0.01784,3984.4],[0.01785,1172.7],[0.01786,1350.2],[0.01788,8890.9],[0.01789,10092],[0.0179,681.5],[0.01791,31957.3],[0.01796,2630.8],[0.018,1006.1],[0.01801,1952.6],[0.01802,3767.1],[0.01803,7478.3],[0.01804,22040.5],[0.01806,75.2]]",0.0177,0.0177,0.01767,0.01767,58151.7,6,1028.785215,0.0177,0.0177,0.01767,0.01767,58151.7,6,1028.785215
"LA/USDT","2025-06-05 05:43:15.480",1.31564,"[[1.32128,13.2],[1.32328,74.3],[1.32549,292.4],[1.3256,74.3],[1.32763,618.6],[1.32803,74.3],[1.33091,74.3],[1.33124,307.4],[1.33295,307.4],[1.3337,103.7],[1.33431,307.4],[1.33436,74.3],[1.33644,307.4],[1.33646,74.3],[1.33756,309],[1.33967,11.2],[1.33987,1091.7],[1.34008,74.3],[1.34046,13.1],[1.34125,25.1]]","[[1.31399,74.3],[1.31326,307.4],[1.31216,307.4],[1.31187,74.3],[1.31108,13.9],[1.31079,307.4],[1.30979,307.4],[1.30926,74.3],[1.3088,618.6],[1.30772,307.4],[1.30687,103.4],[1.30565,307.4],[1.30526,74.3],[1.3045,315.7],[1.30305,74.3],[1.3,805.4],[1.29883,72.2],[1.29873,11.6],[1.29717,13.5],[1.29679,1091.7]]","2025-06-05T05:43:15.630Z",7161695,"LA/USDT",1749102195630,"[]",5483.399999999999,5483.399999999999,7324.571423000001,7324.571423000001,1.31564,1.34781,1.31564,1.31975,7324.571423000001,41,5483.399999999999,1.31564,1.34781,1.31564,1.31975,7324.571423000001,41,5483.399999999999,1.31399,1.32128,41,41,5483.399999999999,5483.399999999999,7324.571423000001,7324.571423000001,"[[1.31399,74.3],[1.31326,307.4],[1.31216,307.4],[1.31187,74.3],[1.31108,13.9],[1.31079,307.4],[1.30979,307.4],[1.30926,74.3],[1.3088,618.6],[1.30772,307.4],[1.30687,103.4],[1.30565,307.4],[1.30526,74.3],[1.3045,315.7],[1.30305,74.3],[1.3,805.4],[1.29883,72.2],[1.29873,11.6],[1.29717,13.5],[1.29679,1091.7]]","[[1.32128,13.2],[1.32328,74.3],[1.32549,292.4],[1.3256,74.3],[1.32763,618.6],[1.32803,74.3],[1.33091,74.3],[1.33124,307.4],[1.33295,307.4],[1.3337,103.7],[1.33431,307.4],[1.33436,74.3],[1.33644,307.4],[1.33646,74.3],[1.33756,309],[1.33967,11.2],[1.33987,1091.7],[1.34008,74.3],[1.34046,13.1],[1.34125,25.1]]",1.31975,1.34781,1.31564,1.31564,5483.399999999999,41,7324.571423000001,1.31975,1.34781,1.31564,1.31564,5483.399999999999,41,7324.571423000001
"LA/USDT","2025-06-05 05:43:16.457",1.32224,"[[1.32763,618.6],[1.33293,524.7],[1.33294,72.4],[1.33436,74.3],[1.33646,74.3],[1.33985,307.4],[1.33986,60],[1.33987,1091.7],[1.34008,74.3],[1.3419,307.4],[1.34327,11.2],[1.34334,15.8],[1.34395,307.4],[1.34406,13],[1.34485,25.1],[1.34564,48.2],[1.34591,10739],[1.34644,92.9],[1.34647,11.8],[1.35,754.1]]","[[1.32298,307.4],[1.32224,61.1],[1.32073,307.4],[1.31986,74.3],[1.31824,307.4],[1.31624,13.2],[1.31623,74.3],[1.31619,307.4],[1.3148,307.4],[1.31399,74.3],[1.31326,307.4],[1.31216,307.4],[1.31187,74.3],[1.31108,13.9],[1.31079,307.4],[1.30979,307.4],[1.30926,74.3],[1.3088,618.6],[1.30772,307.4],[1.30526,74.3]]","2025-06-05T05:43:16.561Z",7161829,"LA/USDT",1749102196561,"[]",5496.5999999999985,5496.5999999999985,7342.024991000001,7342.024991000001,1.32224,1.34781,1.31564,1.31975,7342.024991000001,42,5496.5999999999985,1.32224,1.34781,1.31564,1.31975,7342.024991000001,42,5496.5999999999985,1.32298,1.32763,42,42,5496.5999999999985,5496.5999999999985,7342.024991000001,7342.024991000001,"[[1.32298,307.4],[1.32224,61.1],[1.32073,307.4],[1.31986,74.3],[1.31824,307.4],[1.31624,13.2],[1.31623,74.3],[1.31619,307.4],[1.3148,307.4],[1.31399,74.3],[1.31326,307.4],[1.31216,307.4],[1.31187,74.3],[1.31108,13.9],[1.31079,307.4],[1.30979,307.4],[1.30926,74.3],[1.3088,618.6],[1.30772,307.4],[1.30526,74.3]]","[[1.32763,618.6],[1.33293,524.7],[1.33294,72.4],[1.33436,74.3],[1.33646,74.3],[1.33985,307.4],[1.33986,60],[1.33987,1091.7],[1.34008,74.3],[1.3419,307.4],[1.34327,11.2],[1.34334,15.8],[1.34395,307.4],[1.34406,13],[1.34485,25.1],[1.34564,48.2],[1.34591,10739],[1.34644,92.9],[1.34647,11.8],[1.35,754.1]]",1.31975,1.34781,1.31564,1.32224,5496.5999999999985,42,7342.024991000001,1.31975,1.34781,1.31564,1.32224,5496.5999999999985,42,7342.024991000001
"SOPH/USDT","2025-06-05 05:43:16.457",0.05701,"[[0.05702,1741.3],[0.05703,1749],[0.05704,1741.3],[0.05706,1741.3],[0.05708,3538.6],[0.05709,1741.3],[0.0571,26118.8],[0.05711,19282],[0.05713,5279.9],[0.05714,26118.8],[0.05715,1741.3],[0.05716,14307.6],[0.05718,53144.3],[0.05719,3538.6],[0.0572,3207.6],[0.05721,350.1],[0.05722,6194.6],[0.05723,27437],[0.05725,3538.6],[0.05728,5268.1]]","[[0.05696,1741.3],[0.05694,3538.6],[0.05692,1741.3],[0.05691,24956.9],[0.0569,31884.4],[0.05689,26118.8],[0.05688,1741.3],[0.05685,3538.6],[0.05684,1741.3],[0.0568,5279.9],[0.05675,14936.3],[0.05669,1753.3],[0.05668,1056.8],[0.05665,1740.1],[0.05664,3947.5],[0.05662,87703.5],[0.05658,449.6],[0.05655,913.1],[0.05654,371.6],[0.05652,1466.6]]","2025-06-05T05:43:16.879Z",31386013,"SOPH/USDT",1749102196879,"[(0.05701,2974.6,1749102196529000)]",27304.5,27304.5,1559.0311170000002,1559.0311170000002,0.05701,0.05715,0.05701,0.05715,1559.0311170000002,10,27304.5,0.05701,0.05715,0.05701,0.05715,1559.0311170000002,10,27304.5,0.05696,0.05702,10,10,27304.5,27304.5,1559.0311170000002,1559.0311170000002,"[[0.05696,1741.3],[0.05694,3538.6],[0.05692,1741.3],[0.05691,24956.9],[0.0569,31884.4],[0.05689,26118.8],[0.05688,1741.3],[0.05685,3538.6],[0.05684,1741.3],[0.0568,5279.9],[0.05675,14936.3],[0.05669,1753.3],[0.05668,1056.8],[0.05665,1740.1],[0.05664,3947.5],[0.05662,87703.5],[0.05658,449.6],[0.05655,913.1],[0.05654,371.6],[0.05652,1466.6]]","[[0.05702,1741.3],[0.05703,1749],[0.05704,1741.3],[0.05706,1741.3],[0.05708,3538.6],[0.05709,1741.3],[0.0571,26118.8],[0.05711,19282],[0.05713,5279.9],[0.05714,26118.8],[0.05715,1741.3],[0.05716,14307.6],[0.05718,53144.3],[0.05719,3538.6],[0.0572,3207.6],[0.05721,350.1],[0.05722,6194.6],[0.05723,27437],[0.05725,3538.6],[0.05728,5268.1]]",0.05715,0.05715,0.05701,0.05701,27304.5,10,1559.0311170000002,0.05715,0.05715,0.05701,0.05701,27304.5,10,1559.0311170000002
"HUMA/USDT","2025-06-05 05:43:18.208",0.038045,"[[0.038061,260],[0.038064,260],[0.038067,12727],[0.038069,13220],[0.038077,260],[0.038086,260],[0.038089,13220],[0.038098,36166],[0.038109,13220],[0.038136,13220],[0.038137,45440],[0.038151,12987],[0.038156,21220],[0.038182,1616],[0.038229,12727],[0.038256,50491],[0.038273,3200],[0.038278,9523],[0.038306,12727],[0.038312,1600]]","[[0.038026,2621],[0.038005,13345],[0.038002,260],[0.037991,260],[0.037989,18299],[0.037986,2000],[0.037985,13220],[0.037984,260],[0.037981,12727],[0.037978,13717],[0.037974,36655],[0.037963,13220],[0.03796,260],[0.037955,45442],[0.037944,13220],[0.037931,5123],[0.037925,13220],[0.037905,13220],[0.037904,12727],[0.03788,13220]]","2025-06-05T05:43:18.367Z",41160737,"HUMA/USDT",1749102198367,"[(0.038045,6498,1749102198052000)]",42527,42527,1617.151452,1617.151452,0.038045,0.038045,0.038017,0.038017,1617.151452,6,42527,0.038045,0.038045,0.038017,0.038017,1617.151452,6,42527,0.038026,0.038061,6,6,42527,42527,1617.151452,1617.151452,"[[0.038026,2621],[0.038005,13345],[0.038002,260],[0.037991,260],[0.037989,18299],[0.037986,2000],[0.037985,13220],[0.037984,260],[0.037981,12727],[0.037978,13717],[0.037974,36655],[0.037963,13220],[0.03796,260],[0.037955,45442],[0.037944,13220],[0.037931,5123],[0.037925,13220],[0.037905,13220],[0.037904,12727],[0.03788,13220]]","[[0.038061,260],[0.038064,260],[0.038067,12727],[0.038069,13220],[0.038077,260],[0.038086,260],[0.038089,13220],[0.038098,36166],[0.038109,13220],[0.038136,13220],[0.038137,45440],[0.038151,12987],[0.038156,21220],[0.038182,1616],[0.038229,12727],[0.038256,50491],[0.038273,3200],[0.038278,9523],[0.038306,12727],[0.038312,1600]]",0.038017,0.038045,0.038017,0.038045,42527,6,1617.151452,0.038017,0.038045,0.038017,0.038045,42527,6,1617.151452
"LA/USDT","2025-06-05 05:43:18.696",1.33895,"[[1.34334,15.8],[1.34597,479.6],[1.346,74.3],[1.34647,11.8],[1.34805,72.4],[1.34806,74.3],[1.34899,104.3],[1.35,754.1],[1.35207,74.3],[1.35288,60],[1.35289,307.7],[1.35608,74.3],[1.35619,307.4],[1.35723,307.4],[1.35724,1093.3],[1.35799,14.4],[1.35826,307.4],[1.35994,307.4],[1.36044,12716.8],[1.36283,11.1]]","[[1.33776,74.3],[1.33772,307.4],[1.33575,74.3],[1.33565,307.4],[1.33408,307.4],[1.33325,74.3],[1.33175,13.2],[1.33174,307.4],[1.33089,74.3],[1.32961,307.4],[1.32859,74.3],[1.32705,307.4],[1.32656,74.3],[1.32489,307.4],[1.32425,74.3],[1.32298,307.4],[1.3228,619.5],[1.32224,61.1],[1.32075,51.1],[1.32073,307.4]]","2025-06-05T05:43:18.735Z",7162290,"LA/USDT",1749102198735,"[(1.33895,74.3,1749102198393999.8)]",5570.899999999999,5570.899999999999,7441.508976000001,7441.508976000001,1.33895,1.34781,1.31564,1.31975,7441.508976000001,43,5570.899999999999,1.33895,1.34781,1.31564,1.31975,7441.508976000001,43,5570.899999999999,1.33776,1.34334,43,43,5570.899999999999,5570.899999999999,7441.508976000001,7441.508976000001,"[[1.33776,74.3],[1.33772,307.4],[1.33575,74.3],[1.33565,307.4],[1.33408,307.4],[1.33325,74.3],[1.33175,13.2],[1.33174,307.4],[1.33089,74.3],[1.32961,307.4],[1.32859,74.3],[1.32705,307.4],[1.32656,74.3],[1.32489,307.4],[1.32425,74.3],[1.32298,307.4],[1.3228,619.5],[1.32224,61.1],[1.32075,51.1],[1.32073,307.4]]","[[1.34334,15.8],[1.34597,479.6],[1.346,74.3],[1.34647,11.8],[1.34805,72.4],[1.34806,74.3],[1.34899,104.3],[1.35,754.1],[1.35207,74.3],[1.35288,60],[1.35289,307.7],[1.35608,74.3],[1.35619,307.4],[1.35723,307.4],[1.35724,1093.3],[1.35799,14.4],[1.35826,307.4],[1.35994,307.4],[1.36044,12716.8],[1.36283,11.1]]",1.31975,1.34781,1.31564,1.33895,5570.899999999999,43,7441.508976000001,1.31975,1.34781,1.31564,1.33895,5570.899999999999,43,7441.508976000001
